# Table of coordinated (x, y) factor concentrations (Header file)
# random seed: 1 
timestep x y Activator Inhibitor
15 2 7 9.73759227651324194e-02 1.08140786691213968e+01
15 2 8 9.36197697892027086e-02 1.11426308541721344e+01
15 2 9 6.50658036603401335e+00 1.34775206646739250e+01
15 2 10 5.92848191784751055e+00 1.45897336201366592e+01
15 3 1 6.51990207169045188e+00 1.41703727450954258e+01
15 3 2 1.35490179543302475e-01 1.27510304006791362e+01
15 3 3 6.04194700106967808e+00 1.40548618689920275e+01
15 3 4 6.24471555053909100e+00 1.44389680220822925e+01
15 3 5 6.06135813703966342e+00 1.45340710535615543e+01
15 3 6 1.24288426691831336e-01 1.20489578115196618e+01
15 3 7 6.27662360804213915e+00 1.37143023096374268e+01
15 3 8 3.54619408574598882e+00 1.38903140259551190e+01
15 3 9 7.89756809874956056e-02 1.18488776031258052e+01
15 3 10 6.01004485879962047e+00 1.44102016105062098e+01
15 4 1 1.09008340260036404e-01 1.21933028582485790e+01
15 4 2 5.99235629157915994e+00 1.42264035865702141e+01
15 4 3 9.84688766330386739e-02 1.17630190026422667e+01
15 4 4 2.08151981256733259e-01 1.19332797480784514e+01
15 4 5 3.58598259232825456e-01 1.27728099665113870e+01
15 4 6 5.15190557610096533e+00 1.43251007258857115e+01
15 4 7 1.17588696695372655e-01 1.27340734940400804e+01
15 4 8 6.31731892790085503e+00 1.45746237884730512e+01
15 4 9 1.38622277810141081e-01 1.20277219991292625e+01
15 4 10 2.03210984997315464e-01 1.19450776189673427e+01
15 5 1 6.00068259791673242e+00 1.41386999683961179e+01
15 5 2 6.03568661604371570e+00 1.50073976909936118e+01
15 5 3 2.23802843862127981e-01 1.22846818600893357e+01
15 5 4 3.49861330377376822e-01 1.17574711310141957e+01
15 5 5 9.91359349831622688e-02 1.18168671904775859e+01
15 5 6 6.45454942527693909e+00 1.47357300687257826e+01
15 5 7 6.13201171545938184e+00 1.43084050044592139e+01
15 5 8 5.95971633330010331e+00 1.46984785581677606e+01
15 5 9 5.85391235575380620e+00 1.46376921578849775e+01
15 5 10 2.17536162363346525e-01 1.26395385430101364e+01
15 6 1 8.61704324669011340e-02 1.13843093148685544e+01
15 6 2 5.57481520591672819e+00 1.44406642916832197e+01
15 6 3 5.13094741538755006e+00 1.36573320016254858e+01
15 6 4 1.53261677298769439e-01 1.17635313673411783e+01
15 6 5 4.68530408556511269e+00 1.32719061611058642e+01
15 6 6 6.16697042881813395e+00 1.33267276002401438e+01
15 6 7 6.22307837855282098e-02 9.92442304363208017e+00
15 6 8 7.36597262443265538e-02 1.03523630501357431e+01
15 6 9 5.96399997131860449e+00 1.40984971467876257e+01
15 6 10 5.83305974233419455e+00 1.34288354736758997e+01
15 7 1 5.79901544016549197e-02 9.30416475676000942e+00
15 7 2 6.48511391423573347e+00 1.26036810448266738e+01
15 7 3 8.89358012564739342e-02 1.05287179334147520e+01
15 7 4 6.60593465990159157e+00 1.24164338910561618e+01
15 7 5 9.53466756153722589e-02 1.04940500322887775e+01
15 7 6 1.79042874450444894e-01 9.36358687993487848e+00
15 7 7 1.84513935953703676e-02 7.23541440246973089e+00
15 7 8 4.48275183263865465e-02 8.18460289164178079e+00
15 7 9 5.96540417871667916e+00 1.25652859376651129e+01
15 7 10 8.65095053726752800e-02 9.81947497223639942e+00
15 8 1 3.91220874816656308e-02 8.64180299534009677e+00
15 8 2 2.30688090407556945e-01 9.58762320544503588e+00
15 8 3 1.71660818616955688e-02 8.38465834061422299e+00
15 8 4 2.33096501197524120e-01 1.01127419877986942e+01
15 8 5 6.33736467715933394e+00 1.16582922529185495e+01
15 8 6 6.97139348870817188e-02 8.62457775320563869e+00
15 8 7 1.56434794737085152e-02 6.55064630038180784e+00
15 8 8 4.17751201091013380e-02 7.45274696585134233e+00
15 8 9 5.70180502027922032e+00 1.17452240812328235e+01
15 8 10 4.79425998113669344e-02 8.68835321246690029e+00
15 9 1 6.62713426266355743e+00 1.21922799128670896e+01
15 9 2 8.82250768440141636e-02 1.00435708924255351e+01
15 9 3 6.61424965655186547e-02 8.88885178491202943e+00
15 9 4 7.03178808022911911e-02 9.55269380847566651e+00
15 9 5 1.01190985054522092e-01 1.02642872754906964e+01
15 9 6 6.86813035513108616e+00 1.11583707992219754e+01
15 9 7 6.58715901673862653e-02 7.58863989811569972e+00
15 9 8 6.21327912195907203e-02 7.71701831837798391e+00
15 9 9 6.32810112436275585e+00 1.13317794943145209e+01
15 9 10 8.96540280609480073e-02 9.59455680842171788e+00
15 10 1 6.20272121219391970e+00 1.36328538369555403e+01
15 10 2 6.16541483867896911e+00 1.40093982381510305e+01
15 10 3 2.31158865543194786e-01 1.19656992390310553e+01
15 10 4 6.03610156415720223e+00 1.36824468500575378e+01
15 10 5 6.16628447613843367e+00 1.31871614430603827e+01
15 10 6 1.57508204999586482e-01 1.06489232090708867e+01
15 10 7 5.28738348588909807e-02 8.62970079120066913e+00
15 10 8 8.14943229821301074e-02 8.35780150509078723e+00
15 10 9 4.34130904195343462e-02 8.90156241058753928e+00
15 10 10 1.54651295187702736e-01 1.05124765160585341e+01
16 1 1 1.07863302981187653e-01 1.24644800197241903e+01
16 1 2 6.03088994027943581e+00 1.52227330935757088e+01
16 1 3 3.33774670323845246e+00 1.46796859439374288e+01
16 1 4 6.04228736720608417e+00 1.47048896307150514e+01
16 1 5 1.31299974843543277e-01 1.26477514838377623e+01
16 1 6 6.88402966975877195e+00 1.35325917338577835e+01
16 1 7 6.48444362299397703e+00 1.30979031583505794e+01
16 1 8 3.34667577537558536e+00 1.24586719361335945e+01
16 1 9 1.02143298487972795e-01 1.10857484103315045e+01
16 1 10 6.63278122404617942e+00 1.38008908536717563e+01
16 2 1 1.04404078561107963e-01 1.26547953772766242e+01
16 2 2 6.79864008969945122e+00 1.46622422031744470e+01
16 2 3 9.93765244006903359e-02 1.25148623828424821e+01
16 2 4 9.05333170576863994e-02 1.24652177917028251e+01
16 2 5 5.58146613537349623e+00 1.41568837383394115e+01
16 2 6 8.39609093311015492e-02 1.13965155269668852e+01
16 2 7 9.86868920099307767e-02 1.12249076310558333e+01
16 2 8 9.57045987913014151e-02 1.15714735344554835e+01
16 2 9 6.70129043720170170e+00 1.38988064298578156e+01
16 2 10 6.16880222830501346e+00 1.50178632942056076e+01
16 3 1 6.70925614341036436e+00 1.46129413804312946e+01
16 3 2 1.44019093336529430e-01 1.32202332697951945e+01
16 3 3 6.26609165953724911e+00 1.44795869202349028e+01
16 3 4 6.45813961530822844e+00 1.48295592718914300e+01
16 3 5 6.28665911611533001e+00 1.49230241425734995e+01
16 3 6 1.27165110971533185e-01 1.24688209502837513e+01
16 3 7 6.48399817375599152e+00 1.41542690123883652e+01
16 3 8 3.89334230105372203e+00 1.43598865292752187e+01
16 3 9 8.53181377672279223e-02 1.22959696036485404e+01
16 3 10 6.24006919361611789e+00 1.48227548340467141e+01
16 4 1 1.14494066718723170e-01 1.26097721834654788e+01
16 4 2 6.21874138998227366e+00 1.46377415235039123e+01
16 4 3 9.94438458921571011e-02 1.21101743150110739e+01
16 4 4 1.92911616281039866e-01 1.21799765480999334e+01
16 4 5 3.31779810533849973e-01 1.30419542251793992e+01
16 4 6 5.43087513357818974e+00 1.47249683838661145e+01
16 4 7 1.26812650269510357e-01 1.31977229817968915e+01
16 4 8 6.52215602612056244e+00 1.50060106608921124e+01
16 4 9 1.35426420501795319e-01 1.24001073693758794e+01
16 4 10 1.87965714116428012e-01 1.22627504940668288e+01
16 5 1 6.22718867722382718e+00 1.45340174175318957e+01
16 5 2 6.26556579036340278e+00 1.53878810097581695e+01
16 5 3 2.11031899691745711e-01 1.25623208020515253e+01
16 5 4 3.14234177822011795e-01 1.19535753783471801e+01
16 5 5 9.94878717881006597e-02 1.21270280976640841e+01
16 5 6 6.65615072520222739e+00 1.51163676471408852e+01
16 5 7 6.35409872666637110e+00 1.47256180163139287e+01
16 5 8 6.19679608099909984e+00 1.51104771971280307e+01
16 5 9 6.09287061135464469e+00 1.50218592768685024e+01
16 5 10 2.11040164581587364e-01 1.29799359097550653e+01
16 6 1 9.29016754489276897e-02 1.17987631678852143e+01
16 6 2 5.83798484785299454e+00 1.48297032876421575e+01
16 6 3 5.41451735933110001e+00 1.40144177551614906e+01
16 6 4 1.52420669632471084e-01 1.20750424549072637e+01
16 6 5 4.99500124169168647e+00 1.36311947653716175e+01
16 6 6 6.39213692742842543e+00 1.36865900382014694e+01
16 6 7 6.68921208612359292e-02 1.03147564092279964e+01
16 6 8 7.68141939899914944e-02 1.07439323206895931e+01
16 6 9 6.20381459635084553e+00 1.44826074282254851e+01
16 6 10 6.07533116839729459e+00 1.38092315135942094e+01
16 7 1 5.79864176365445308e-02 9.65806658538436302e+00
16 7 2 6.68812507641769294e+00 1.29483170495367510e+01
16 7 3 9.60731742978829240e-02 1.08941520264606382e+01
16 7 4 6.79678925791133626e+00 1.27449266541256137e+01
16 7 5 1.01433157092832529e-01 1.08486022894973431e+01
16 7 6 1.66189264138470905e-01 9.63709890159385196e+00
16 7 7 1.68105820978742930e-02 7.53459594417573797e+00
16 7 8 4.56515217834131681e-02 8.51858659051476330e+00
16 7 9 6.21048372569481266e+00 1.29219192494790445e+01
16 7 10 8.82196333099056207e-02 1.01768308801164711e+01
16 8 1 4.13120102888991925e-02 8.96681557857455402e+00
16 8 2 2.12735005788029924e-01 9.83002729809432019e+00
16 8 3 1.59426795577792581e-02 8.65311468774624259e+00
16 8 4 2.20632027935780989e-01 1.03694412161404905e+01
16 8 5 6.55436218325042930e+00 1.19875310586786377e+01
16 8 6 7.45046859023572455e-02 8.95012842674642783e+00
16 8 7 1.41985680888652502e-02 6.83312637505667375e+00
16 8 8 4.26689004248607742e-02 7.75686591915570300e+00
16 8 9 5.97211884975755503e+00 1.20787394890424835e+01
16 8 10 4.82805990112602570e-02 9.01877736856247303e+00
16 9 1 6.82368846141533147e+00 1.25278558079562892e+01
16 9 2 9.08197319512916296e-02 1.03536996291682364e+01
16 9 3 5.96558048042956784e-02 9.14153882150214514e+00
16 9 4 6.88037560899794481e-02 9.84804391853053573e+00
16 9 5 1.08137225298185174e-01 1.06289849954032487e+01
16 9 6 7.05117127614235528e+00 1.14869364268108765e+01
16 9 7 6.53220453837276838e-02 7.87626666837127587e+00
16 9 8 6.15388745413255750e-02 8.00154189909139291e+00
16 9 9 6.55412590875337919e+00 1.16519210685369856e+01
16 9 10 9.21620235146175804e-02 9.92746972289656782e+00
16 10 1 6.42480298614516876e+00 1.40021601291530793e+01
16 10 2 6.38703841289693752e+00 1.43730226854948508e+01
16 10 3 2.20895646202641044e-01 1.22845958630572465e+01
16 10 4 6.26868009713787266e+00 1.40472407370766703e+01
16 10 5 6.38769596887915103e+00 1.35707695540038635e+01
16 10 6 1.58930817592097456e-01 1.09999949032251312e+01
16 10 7 5.32845013196539541e-02 8.94687553196396657e+00
16 10 8 7.58784436930865225e-02 8.64888324614528337e+00
16 10 9 4.48882242092537576e-02 9.23368158543458684e+00
16 10 10 1.50076796282900049e-01 1.08384395909609736e+01
17 1 1 1.13894983156571317e-01 1.28720479092586952e+01
17 1 2 6.25880131276604068e+00 1.56224490386787327e+01
17 1 3 3.68169666008867669e+00 1.51022665369926159e+01
17 1 4 6.26580210884776534e+00 1.51082821211125662e+01
17 1 5 1.40015845205462813e-01 1.30622453612762506e+01
17 1 6 7.05129407861591684e+00 1.38977469388667174e+01
17 1 7 6.68777230790527710e+00 1.34517305543546222e+01
17 1 8 3.69967678043778525e+00 1.28446649433716278e+01
17 1 9 1.06555817464068697e-01 1.14603711411978555e+01
17 1 10 6.81678203714944964e+00 1.41664503158017716e+01
17 2 1 1.11324478379435834e-01 1.30891919470049558e+01
17 2 2 6.96465977733654551e+00 1.50833727323511813e+01
17 2 3 1.03867114096813609e-01 1.29468793869861294e+01
17 2 4 9.74533147708938202e-02 1.28948906098383524e+01
17 2 5 5.83536048202315882e+00 1.45588024216520395e+01
17 2 6 8.66404695471053310e-02 1.17846987739251574e+01
17 2 7 1.00250497393747834e-01 1.16066843541610361e+01
17 2 8 9.83766282641913570e-02 1.19706625899686845e+01
17 2 9 6.87936787500071656e+00 1.42876910058344411e+01
17 2 10 6.39112740952520575e+00 1.54100240108047952e+01
17 3 1 6.88254537587474324e+00 1.50170403419687517e+01
17 3 2 1.52401036212393343e-01 1.36492621518004515e+01
17 3 3 6.47260254314168026e+00 1.48655035632973060e+01
17 3 4 6.65474909014254656e+00 1.51819489851282885e+01
17 3 5 6.49474384514650183e+00 1.52742107287209183e+01
17 3 6 1.30384007842512362e-01 1.28541214704325490e+01
17 3 7 6.67434364642705713e+00 1.45575661611320371e+01
17 3 8 4.23180198493568938e+00 1.47881591720732537e+01
17 3 9 9.16926688323118771e-02 1.27077664005998621e+01
17 3 10 6.45245595046689147e+00 1.51992716416567255e+01
17 4 1 1.19973602369631949e-01 1.29897693966636254e+01
17 4 2 6.42760100359066211e+00 1.50099826170455941e+01
17 4 3 1.00696573916219598e-01 1.24231233098850566e+01
17 4 4 1.79386147766470605e-01 1.23957960409105894e+01
17 4 5 3.08178057613995360e-01 1.32788668802949861e+01
17 4 6 5.69164889627548920e+00 1.50854397959198021e+01
17 4 7 1.35899801291502281e-01 1.36213977830546522e+01
17 4 8 6.71064177376244331e+00 1.53992693981086628e+01
17 4 9 1.32951452083703903e-01 1.27418037706947622e+01
17 4 10 1.74502061320380097e-01 1.25518354941326393e+01
17 5 1 6.43617642902326637e+00 1.48922874960600566e+01
17 5 2 6.47835432946372602e+00 1.57293740158125832e+01
17 5 3 2.00013042608206126e-01 1.28082250637061179e+01
17 5 4 2.82271939134924932e-01 1.21180523873742896e+01
17 5 5 1.00205711124517316e-01 1.24029938723269630e+01
17 5 6 6.84180404672737374e+00 1.54586492688241535e+01
17 5 7 6.55881651645607633e+00 1.51044483580783666e+01
17 5 8 6.41618286967833296e+00 1.54852424119107432e+01
17 5 9 6.31421479725796342e+00 1.53711789372054923e+01
17 5 10 2.05837817407780455e-01 1.32909672946948216e+01
17 6 1 9.95917827729427552e-02 1.21769921513668269e+01
17 6 2 6.08290236139798068e+00 1.51793844822742887e+01
17 6 3 5.67979085196588063e+00 1.43333435488150300e+01
17 6 4 1.52337739544127965e-01 1.23541807608660736e+01
17 6 5 5.28708478445144436e+00 1.39526905983503706e+01
17 6 6 6.59964406079905697e+00 1.40114108228719179e+01
17 6 7 7.14728915958931371e-02 1.06721676387866786e+01
17 6 8 8.00743162141309556e-02 1.11038520911431515e+01
17 6 9 6.42573095031194264e+00 1.48323541333231486e+01
17 6 10 6.29923653210599799e+00 1.41557875403059459e+01
17 7 1 5.81745801083754510e-02 9.98221543237796638e+00
17 7 2 6.87404623346658017e+00 1.32595745823521725e+01
17 7 3 1.03077384266923061e-01 1.12249989813362578e+01
17 7 4 6.97106089728526346e+00 1.30414701720851092e+01
17 7 5 1.07520865673149418e-01 1.11714496243266392e+01
17 7 6 1.54877225639335814e-01 9.88640493213154947e+00
17 7 7 1.53318348759677783e-02 7.80971408565273428e+00
17 7 8 4.66120211823293218e-02 8.82724210625831951e+00
17 7 9 6.43665523595826716e+00 1.32482156586905262e+01
17 7 10 9.01897845603396309e-02 1.05061469310190319e+01
17 8 1 4.34354887405132700e-02 9.26435772024765747e+00
17 8 2 1.96826777647032908e-01 1.00482432548428964e+01
17 8 3 1.48193207306222333e-02 8.89553501368730437e+00
17 8 4 2.09821845847939698e-01 1.06025435311716212e+01
17 8 5 6.75290849492736811e+00 1.22878346825662241e+01
17 8 6 7.91449666081470438e-02 9.24978208855161022e+00
17 8 7 1.29064610282934884e-02 7.09482107576693100e+00
17 8 8 4.37113221266222582e-02 8.03960343555577595e+00
17 8 9 6.22225966498310434e+00 1.23849226202679557e+01
17 8 10 4.88316438001176398e-02 9.32403004643830791e+00
17 9 1 7.00321669392896506e+00 1.28346486302246507e+01
17 9 2 9.34985703910125449e-02 1.06367987860164668e+01
17 9 3 5.38317131038721433e-02 9.37111261640476911e+00
17 9 4 6.76441983273306929e-02 1.01183759869746144e+01
17 9 5 1.14919654018219491e-01 1.09642875097962680e+01
17 9 6 7.21710296286314446e+00 1.17902403471389068e+01
17 9 7 6.49920465572090544e-02 8.14465473514052007e+00
17 9 8 6.12043653940463894e-02 8.26756366512398699e+00
17 9 9 6.76114351406460479e+00 1.19475585986939965e+01
17 9 10 9.47852348128211258e-02 1.02355627123826807e+01
17 10 1 6.62932048661355378e+00 1.43400780939808854e+01
17 10 2 6.59141582735275122e+00 1.47043142893244720e+01
17 10 3 2.12404273405026628e-01 1.25766647990731251e+01
17 10 4 6.48340070713025973e+00 1.43799845793315022e+01
17 10 5 6.59126883652879414e+00 1.39226775259179441e+01
17 10 6 1.60733365644798454e-01 1.13262330102724071e+01
17 10 7 5.38467814983915952e-02 9.24320025624307462e+00
17 10 8 7.11617011570509078e-02 8.92177089458576233e+00
17 10 9 4.64077727000238860e-02 9.54302290208484116e+00
17 10 10 1.46358852257702926e-01 1.11407378665906407e+01
18 1 1 1.19860647733398218e-01 1.32472388945868698e+01
18 1 2 6.46973877765431737e+00 1.59870166694976632e+01
18 1 3 4.02066796823497530e+00 1.54853102614297242e+01
18 1 4 6.47234561477694026e+00 1.54763977303826952e+01
18 1 5 1.48589256613875120e-01 1.34436530306446347e+01
18 1 6 7.20375838341117980e+00 1.42348812147905761e+01
18 1 7 6.87432908807473719e+00 1.37787778783428916e+01
18 1 8 4.04661780200608767e+00 1.31990207670085322e+01
18 1 9 1.11153632207590641e-01 1.18086377702094030e+01
18 1 10 6.98515663466028958e+00 1.45033515090509084e+01
18 2 1 1.18036887781669320e-01 1.34882956306670092e+01
18 2 2 7.11623856377152819e+00 1.54688901713849809e+01
18 2 3 1.08541009714079928e-01 1.33437128875443332e+01
18 2 4 1.04264725308171005e-01 1.32886853937327007e+01
18 2 5 6.07098267710061990e+00 1.49260896721183833e+01
18 2 6 8.94242856092456184e-02 1.21437015235679997e+01
18 2 7 1.02009828088946541e-01 1.19612330069852213e+01
18 2 8 1.01552741894186629e-01 1.23419798008320871e+01
18 2 9 7.04208381681759210e+00 1.46467301900665294e+01
18 2 10 6.59639822423055922e+00 1.57696349846828223e+01
18 3 1 7.04100792083728599e+00 1.53862655727124356e+01
18 3 2 1.60591235479186523e-01 1.40415572580302186e+01
18 3 3 6.66257460748568597e+00 1.52162997060391767e+01
18 3 4 6.83563067014187631e+00 1.55001809490401410e+01
18 3 5 6.68661554750146525e+00 1.55917851020070213e+01
18 3 6 1.33862795049718764e-01 1.32078995866174580e+01
18 3 7 6.84887978692595389e+00 1.49273054202590671e+01
18 3 8 4.55790744412436855e+00 1.51789884644747026e+01
18 3 9 9.80580891288038020e-02 1.30872020175028574e+01
18 3 10 6.64821332091047523e+00 1.55433378062915892e+01
18 4 1 1.25403371031371419e-01 1.33367845555258882e+01
18 4 2 6.61997642638844219e+00 1.53471582028806743e+01
18 4 3 1.02169879470113495e-01 1.27055737575682848e+01
18 4 4 1.67389281956723590e-01 1.25849748875947185e+01
18 4 5 2.87429918319599076e-01 1.34880328802522502e+01
18 4 6 5.93454500609839375e+00 1.54108640336200615e+01
18 4 7 1.44802516844602575e-01 1.40086009957345166e+01
18 4 8 6.88389883677328562e+00 1.57579725571436882e+01
18 4 9 1.31093877536244297e-01 1.30557290673434316e+01
18 4 10 1.62621466263383752e-01 1.28156119447188743e+01
18 5 1 6.62867785021660261e+00 1.52174461152293983e+01
18 5 2 6.67498131683216478e+00 1.60363074673187853e+01
18 5 3 1.90536594295237255e-01 1.30265733773366748e+01
18 5 4 2.53599097209533275e-01 1.22555583916551711e+01
18 5 5 1.01227634419522455e-01 1.26489465842431024e+01
18 5 6 7.01259303276906287e+00 1.57667865629692088e+01
18 5 7 6.74724574542481914e+00 1.54486591840554564e+01
18 5 8 6.61881366874330190e+00 1.58264481797209555e+01
18 5 9 6.51881663968886116e+00 1.56893610575778872e+01
18 5 10 2.01748757474839890e-01 1.35758198931736711e+01
18 6 1 1.06196658772928818e-01 1.25224010316418948e+01
18 6 2 6.31023441733522539e+00 1.54941179496239059e+01
18 6 3 5.92704498262646418e+00 1.46186625839447331e+01
18 6 4 1.52890590851861491e-01 1.26047404882521406e+01
18 6 5 5.56113449515430425e+00 1.42408582482393342e+01
18 6 6 6.79060482874729310e+00 1.43049429173306617e+01
18 6 7 7.59502813663491400e-02 1.09995041977012917e+01
18 6 8 8.33972942751090851e-02 1.14348080368808152e+01
18 6 9 6.63069088583371169e+00 1.51512613479650291e+01
18 6 10 6.50574779724602070e+00 1.44719961890933355e+01
18 7 1 5.85195807351835059e-02 1.02793065971373103e+01
18 7 2 7.04416420221476436e+00 1.35409987223448312e+01
18 7 3 1.09915728499336909e-01 1.15248088974632292e+01
18 7 4 7.13007302343430904e+00 1.33095273472132245e+01
18 7 5 1.13563861920226633e-01 1.14657035771726914e+01
18 7 6 1.44931255608130416e-01 1.01140073440168337e+01
18 7 7 1.39999333942950888e-02 8.06277979467969352e+00
18 7 8 4.76783012971652154e-02 9.11255726826544787e+00
18 7 9 6.64498304733250933e+00 1.35471529020775954e+01
18 7 10 9.23599743994832217e-02 1.08098294754596171e+01
18 8 1 4.54863392354561552e-02 9.53703331279909960e+00
18 8 2 1.82736374038172777e-01 1.02452216847353785e+01
18 8 3 1.37894328748398402e-02 9.11483430557361096e+00
18 8 4 2.00463596497300084e-01 1.08147938711380007e+01
18 8 5 6.93435903597551384e+00 1.25620925735201006e+01
18 8 6 8.36200055551241661e-02 9.52574480501867349e+00
18 8 7 1.17516703970271825e-02 7.33729416295413639e+00
18 8 8 4.48693965889332899e-02 8.30255502733263384e+00
18 8 9 6.45315386464782570e+00 1.26664560773770880e+01
18 8 10 4.95558591393356340e-02 9.60630311250240609e+00
18 9 1 7.16705310428342379e+00 1.31155831110117731e+01
18 9 2 9.62245769549209540e-02 1.08956102561225521e+01
18 9 3 4.86036568924835821e-02 9.58016632707569471e+00
18 9 4 6.67884014170198048e-02 1.03662470303163516e+01
18 9 5 1.21507689900178795e-01 1.12728419495780905e+01
18 9 6 7.36743627347597307e+00 1.20704458037877487e+01
18 9 7 6.48440203338581933e-02 8.39513301116355493e+00
18 9 8 6.10864906176859374e-02 8.51637565225079385e+00
18 9 9 6.95049033102804881e+00 1.22209885021428981e+01
18 9 10 9.74803854234913003e-02 1.05210150485886533e+01
18 10 1 6.81737424232000766e+00 1.46497572284760231e+01
18 10 2 6.77959421060984546e+00 1.50065395110429929e+01
18 10 3 2.05471271395848615e-01 1.28445948747671554e+01
18 10 4 6.68128181812677457e+00 1.46838894962484368e+01
18 10 5 6.77816427426341495e+00 1.42458693776109495e+01
18 10 6 1.62830867005850810e-01 1.16295260037754584e+01
18 10 7 5.45301761231975421e-02 9.52000939935091495e+00
18 10 8 6.72515469834392837e-02 9.17769138412357677e+00
18 10 9 4.79518857833372350e-02 9.83131774592474628e+00
18 10 10 1.43378020926375388e-01 1.14215437940078637e+01
19 1 1 1.25722966980311796e-01 1.35927409951439735e+01
19 1 2 6.66463132084207643e+00 1.63196416166089868e+01
19 1 3 4.35015643344153169e+00 1.58326496961116749e+01
19 1 4 6.66290323271227702e+00 1.58124328692374441e+01
19 1 5 1.56975156182355108e-01 1.37946966346450601e+01
19 1 6 7.34264193284899847e+00 1.45462432220090587e+01
19 1 7 7.04531542384219733e+00 1.40810546522691773e+01
19 1 8 4.38289988097237160e+00 1.35245297147884891e+01
19 1 9 1.15884360669494188e-01 1.21323840153315530e+01
19 1 10 7.13908769958453870e+00 1.48141158998459002e+01
19 2 1 1.24521268749420183e-01 1.38550760860817981e+01
19 2 2 7.25455781295337410e+00 1.58217993473057916e+01
19 2 3 1.13346892451187495e-01 1.37081296912955466e+01
19 2 4 1.10933269673221188e-01 1.36496086069135725e+01
19 2 5 6.28908868470481686e+00 1.52620296725096711e+01
19 2 6 9.22723200832733792e-02 1.24757608184564699e+01
19 2 7 1.03915948797117130e-01 1.22903467051806814e+01
19 2 8 1.05150622217829934e-01 1.26872589309486674e+01
19 2 9 7.19064418037614672e+00 1.49783092368546882e+01
19 2 10 6.78560576111127656e+00 1.60997021530098827e+01
19 3 1 7.18581176701928648e+00 1.57238547390628742e+01
19 3 2 1.68553714838548307e-01 1.44003202275311448e+01
19 3 3 6.83710417881824650e+00 1.55353287559117739e+01
19 3 4 7.00185482063004283e+00 1.57878836105975253e+01
19 3 5 6.86329217990844853e+00 1.58794076514295828e+01
19 3 6 1.37529914052060165e-01 1.35329246755064965e+01
19 3 7 7.00877857900110257e+00 1.52663890581278370e+01
19 3 8 4.86920286975966388e+00 1.55360040648327118e+01
19 3 9 1.04376144252363773e-01 1.34369880381748157e+01
19 3 10 6.82837380741457700e+00 1.58581549322430391e+01
19 4 1 1.30747100822280304e-01 1.36539960616189511e+01
19 4 2 6.79692203372302561e+00 1.56528799713934177e+01
19 4 3 1.03814064484278518e-01 1.29608631528538254e+01
19 4 4 1.56754283236731323e-01 1.27512243648856298e+01
19 4 5 2.69210882679898011e-01 1.36733713800321048e+01
19 4 6 6.16012401623016626e+00 1.57050918438037144e+01
19 4 7 1.53481451790679790e-01 1.43625925224111928e+01
19 4 8 7.04301254571990576e+00 1.60854066881581126e+01
19 4 9 1.29762495329968891e-01 1.33445180734570421e+01
19 4 10 1.52146546843927311e-01 1.30569318434978392e+01
19 5 1 6.80574061961090848e+00 1.55129868423359660e+01
19 5 2 6.85640602964261436e+00 1.63126268754506754e+01
19 5 3 1.82415289456412361e-01 1.32210083560537637e+01
19 5 4 2.27878513127441146e-01 1.23702355821606425e+01
19 5 5 1.02498159229758426e-01 1.28685858252384335e+01
19 5 6 7.16956577941605211e+00 1.60445464777496127e+01
19 5 7 6.92046467715801139e+00 1.57616503029490485e+01
19 5 8 6.80566893633843151e+00 1.61374113789564895e+01
19 5 9 6.70760962078685630e+00 1.59796607333975214e+01
19 5 10 1.98613704288276183e-01 1.38372802076658434e+01
19 6 1 1.12679138024517594e-01 1.28381122977942201e+01
19 6 2 6.52078049577459673e+00 1.57778141148566213e+01
19 6 3 6.15681303359553311e+00 1.48743993619453896e+01
19 6 4 1.53970316937507457e-01 1.28300732854862041e+01
19 6 5 5.81718823696847842e+00 1.44996410567790299e+01
19 6 6 6.96612535131620625e+00 1.45705489766083236e+01
19 6 7 8.03057532384179179e-02 1.12994237291587662e+01
19 6 8 8.67463990748153779e-02 1.17392699509131404e+01
19 6 9 6.81968226420776702e+00 1.54424669127781922e+01
19 6 10 6.69588963192722453e+00 1.47609458363139829e+01
19 7 1 5.89910449390692523e-02 1.05518164498790856e+01
19 7 2 7.19970120193100716e+00 1.37958061189027674e+01
19 7 3 1.16561474229520456e-01 1.17967944658686150e+01
19 7 4 7.27506712384568566e+00 1.35522131093689566e+01
19 7 5 1.19522832427648371e-01 1.17341886316811621e+01
19 7 6 1.36194959974076296e-01 1.03221840480509890e+01
19 7 7 1.28010163472782705e-02 8.29568531075914350e+00
19 7 8 4.88237010676100119e-02 9.37640655205297868e+00
19 7 9 6.83656863383077162e+00 1.38213771559736003e+01
19 7 10 9.46781898561181723e-02 1.10900981551104962e+01
19 8 1 4.74599439624372940e-02 9.78723426852468670e+00
19 8 2 1.70261389173812228e-01 1.04235639390620634e+01
19 8 3 1.28466504060661575e-02 9.31363572975758558e+00
19 8 4 1.92378232820619111e-01 1.10085835172132196e+01
19 8 5 7.10001752105589112e+00 1.28129074945151746e+01
19 8 6 8.79189595732298157e-02 9.78005352498959368e+00
19 8 7 1.07202224876588176e-02 7.56203642461521408e+00
19 8 8 4.61143030122546718e-02 8.54719576764465572e+00
19 8 9 6.66583800165909857e+00 1.29257172961896938e+01
19 8 10 5.04182328015315775e-02 9.86757123439626582e+00
19 9 1 7.31645566282293913e+00 1.33732266799598865e+01
